url,review_header,reviewer_name,review_content,review_star_rating,review_helpful_votes,verified_purchaser
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Slick and feature rich,Vasu,I never thought I will get used to this large phone ; but I did- now i can't go back to regular small phones now. This phone has excellent camera and best screen resolution. The spen is a great addition. I use it quite a bit on selfies and image editing. I have shot some amazing photos with this phone - unbelievable that phone photography has come a very long way now. Overall a great phone - truly flagship.,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Many good features but weak vibration mode,jmgr,"The Galaxy S22 Ultra has been a disappointment. While it has many great features, the vibration modes reduces the phones functionality. Specifically, I can barely feel the phone vibrate when it is in my hand without case. This may sound like a minor inconvenience, but I spend a great deal of time in meetings and public areas. Vibration is important. A couple of months ago, per a suggestion from Samsung, I took the phone to an authorized repair center. They told me the phone was functioning as designed. Since the purchase of a Galaxy S III our phones and tablets have all been Samsung products. I need to replace my Galaxy S22 Ultra for a phone with a good vibration mode - it will probably not be a Samsung product.",3,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Not happy with this product :(,IUsedtoLoveSamsung,"I bought this and I was so excited to have a new Samsung phone because I came from the S10+. Well, first I noticed the battery drained so fast, even after lowering the brightness, putting it in dark mode, and disabling fast charging. Because I have 2 jobs and am a full time student, I didn't have the time to buy a case and I ended up dropping it a few days in. Accidents happen, right? Well, the screen cracked, which was fine, but then it began flickering and there was a green tint that wouldn't go away. The cost to repair is ridiculously high but I'm honestly so frustrated and disappointed.",1,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,It's a phone but....,Chuck,"I hate having to push 2 buttons at the same time to turn off or re-boot, also don't really like how the finger print sensor disappears when the screen is off, its hard to find at times and you have to move your finger around until you find it. There should be a subtle mar on the screen that you can see when the screen is off that disappears when the screen comes on. The USB plug is starting to wear out and loosing connection with my new car every time I hit a bump, it still charges but it wont stay connected to my car. I use my phone to deliver with Uber Eats and Grubhub so I have to plug and unplug a lot but its only like 7 months old and shouldn't be happening this soon.",2,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Screen will shatter. Even in Otterbein. If you buy,Disgruntled,On 3rd phone. If you breathe on screen it will shatter. If you do anything accept sit in a bed the galaxy s22 ultra is NOT the phone you want. Most delicate piece of electronics I've ever seen.,2,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,The Perfect Phone,Supreme,"I bought this about 4 months ago stoll works like a champ, the camera is amazing I'm a Site Superintendent so I need to give clear pictures from afar and YES!!",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,versatile and durable,Mary,"I've had my ultra for a while now, and im really happy with the durability. i love my stylus to take notes with, and the pictures it takes are always beautiful. it can zoom in really well and still take clear pictures.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Network Connectivity Issue Drop Calls S22 Ultra,Chris,I bought this S22 Ultra a year ago. Network connectivity issues. Google about it and you will find out. I asked AT&T warranty and they offered to send me a replacement phone in a month and a half. So I will be without a phone for 45 days. Only way it works is when it's connected to the WIFi.,1,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Defective screen (expanding blob) right after 1yr,,Defective screen right after 1yr expired!!!! Im still paying it off! All of a sudden a black blob appeared around the front camera... its a blob of dead pixels thats expanding outwards. Quick google search found many people with the same problem. Unfortunately mine happened right after 1 year warranty expired. Never buy a samsung again. I still owe around half price of phone as this was on a 2 year payment plan. Worst experience ever. Phone has been babied Nd never dropped.,1,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Great Phone But,ChasD,"So far this had been a great phone. The only issue has been the number of updates which keep coming. I know it is important for the security, stability and operation of the phone but just about every day a new update.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,It's Awesome it's a Luxury phone,,"Bought this a few months ago and absolutely 💯 love ❤️ this phone!! So glad I picked this phone it's got so many things to love about it, the note pad, pen that's installed in it, cameras, video quality, speakers can get super loud and more",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Busy Grandma,,Busy Grandma with FT JOB and building a health coaching business it's an absolute must to a computer at your fingertips tips!! Samsung never cease to amaze me!! 100%A1Primo,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Phone sucks,Dousal,"Worst phone I have had in 30 yesterday, don't buy this phone , terrible product but I am stuck with it for a while. No consistency and always shows error, things appear on screen you can't get rid of and don't try to use your email account with this phone. I now need to use laptop to get emails. This phone sucks I can't say enough bad about it. Don't make same mistake I did.",1,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Great product,Dragonfly95,Excellant customer service and product I recommend anybody to this service,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Above par,Zerodayz,I bought the Samsung Galaxy s22 a couple months ago and after having it for that period of time I love it It's a great phone it does everything I wanted to do and more and it does it above par,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,You asked my opinion now you have it.,Yeoledawg,Bought over three months ago and have tried so hard to like it and there might be aspects I am over looking but I can't get by the fact it is SQUARE on the edges and VERY heavy. If you have any kind of muscle problems with your hands this phone is not for you! I immediately began experiencing cramps and heat in my left hand especially after using my phone.,1,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Does not work on important features most of the ti,Glenda,We got 3 of these phone mine is awful the other seems to be ok,2,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Just say No,HoneySoFunny,"Had this phone a couple months and not happy with it. Camera is just ok. NO SD card storage - they try to charge for extra storage instead. No input for headphones so you cant use certain credit card processers. Did i mention the storage is awful. There are plenty of cons, the only feature I like so far is that it's water resistant (supposedly).",2,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,"Ok, but...",dave,works well like the notes I have had in the past but finding it difficult to shut off ads that come up with samsung internet. I have tried to stop the samsung internet but cannot and then I get not only the try samsung internet but also ads that keep coming up. Must be buried deep to shut it down.,3,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,SCREEN is fragile.,Scorpio11,Corner Screen breaks and cracked easily even with daily use ! I also have the top end otterbox phone case with screen protector. This is without a fall !!!!! I have owned a galaxy since generation 1. This is the worst experience. I am now stuck with it and I just purchased it in January!.,2,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Frustrating,Unhappy,Horrible phone it twists everything you say with voice to text and changes everything you type,1,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Absolute piece of garbage,Tararizer23,"Do you love being tethered to your charger while you're working, driving, and sleeping? Or having to learn to type farther to the right because the keyboard is slightly mis-aligned? Or not being able to answer calls because the phone continues to ring & the screen is locked, so you have to restart your phone in the midst of trying to read your GPS to meet up with someone? Or having apps randomly crash on an almost daily basis? If so, this is the phone for you! And no, it's not isolated to just my phone because I swapped it out for a 2nd brand new Samsung Ultra S22 and guess what? New phone, even worse problems and deplorable battery life! I've been loyal to Samsung for over a decade, but that will change when I get my next upgrade. Worst purchase I have ever made.",1,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Absolute piece of garbage,Tararizer23,"Do you love being tethered to your charger while you're working, driving, and sleeping? Or having to learn to type farther to the right because the keyboard is slightly mis-aligned? Or not being able to answer calls because the phone continues to ring & the screen is locked, so you have to restart your phone in the midst of trying to read your GPS to meet up with someone? Or having apps randomly crash on an almost daily basis? If so, this is the phone for you! And no, it's not isolated to just my phone because I swapped it out for a 2nd brand new Samsung Ultra S22 and guess what? New phone, even worse problems and deplorable battery life! I've been loyal to Samsung for over a decade, but that will change when I get my next upgrade. Worst purchase I have ever made.",1,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,This phone is my rock,Soulardagod,"[This review was collected as part of a promotion.] I love this phone. The camera both front facing and back give me clear photos and video. The mic has clear sonics. The Samsung suite of tools, like the note pad and S pen give me freedom and easy access to capture my ideas quickly. The only thing I wish the phone had was the ability to have additional micro disc storage.",4,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,It's absolutely amazing!,,"[This review was collected as part of a promotion.] This is hands down the best phone I have ever had. I have preferred samsung phones over the rest for a long time now but this phone, well, I havent had an issue with it thus far. No lag, no signal loss, no buffering, no freezing up, nothing. No battery or storage issues either. And then the pen up [coloring/drawing app] is my favorite passtime when I'm bored or having to wait. The picture quality is phenomenal as well. Sounds quality is great! And then I love all the extras ie equalizer, effects, even dolby atmos. This phone is truly amazing 👏 well done Samsung yall blew my mind with this 1 .",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Wonderful phone for a one handed person,ArtisticallyMeesh,"[This review was collected as part of a promotion.] This is a wonderful phone. I especially love the camera, because it takes very nice photos plus you can find any apps to make the photo spectacular. Another feature I love is the safeguards on the phone. The fingerprint option his great. And you can save your password and them safeguarded so no one can get into them. I love to shop online and I have many passwords so that feature is splendid for me. I am one handed and rhis phone is very easy for me to use. The keyboard it comes with is perfect and autocorrect is not annoying like other brands of phones. Plus, I set my TV with my phone. My TV is a Samsung so they pair very easily. Love ❤️ thus phone",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Great phone,DTECHMAN,"[This review was collected as part of a promotion.] This phone has been great for me. From the battery to being creative, taking the best pictures. I even use the 100 times zoom for the moon. I recommend this phone",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Very nice colors in S22 ultra,Kotokoto1,[This review was collected as part of a promotion.] Samsung 22 ultra one of the best phone you can have to memorize your activities and your strong moments with his great camera performance. It's another world 🌎 with Samsung,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Great camera,,[This review was collected as part of a promotion.] S22 takes amazing pictures I love taking a picture of the moon when taking a picture of the Moon you can zoom all the way in and see true detail images.,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Fast phone will all the features,Jlsocial,[This review was collected as part of a promotion.] This phone is not lacking any features for me. Have not had any issues with speed.,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,The S22 Ultra is a great phone to have for anyone!,BadApple,"[This review was collected as part of a promotion.] My S22 Ultra is among my favorite phones I have ever owned. It is very generous when it comes to features that I am still discovering daily. The size of the screen is just right, and the picture that it shows is unbeatable! I have loved the spen since my first phone in The note series, and they just keep getting better. The one thing I would like with these pens, though, is a tracker of some kind when they fall. A light that blinks, or a soft beeping sound. So small and easy to fall away into a Crack or blanket fold.. I do think the pens are one of the top things I like in this phone. The space is incredible, also. Depending on individual preference, there are 3 data space options available. And not alot wasted on space Samsung or your service provider takes up. I would, however, like to be able to have a sim card space to back up some things. All in all, this phone is amazing and I am so happy that I am able to have one. I will probably have to skip the 23 because this one is got alot more to give... but I can't wait for the 24.. keep up the great work Samsung!!",4,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,SAMSUNG Galaxy S22 Ultra in Red!,,[This review was collected as part of a promotion.] This red beauty is my go to mobile phone. I am never leaving home without it... At least until the next Samsung Galaxy S Series Ultra is available for purchase. I love the speed of the S22 Ultra. The display is spectacular. This units speed and displY make the S22 Ultra my favorite portable game platform. The Samsung Dex feature and the various productivity apps have saved me from having to lug around my laptop. From drafting emails... to Teams meetings... S22 Ultra can do!,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,A beast of a phone...,Jlamhandyman,"[This review was collected as part of a promotion.] This phone like many others has helped me so much, the multitasking is amazing with no lag, the pictures are amazing and it's just an all around taskmaster. Customer service is OK but needs to start covering software issues if and when they arrive. But that's neither here nor there this phone rocks and is definitely able to take whatever you would throw at it.",4,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,"Amazing camera, no lag device at all.",Ssimpleyfun,[This review was collected as part of a promotion.] I use my phone for everything.lately for photography being it has a better faster camera then my camera. The phone is sleek and big. If you like a big clear screen that takes great photos this is it. No lag on apps a no crashing issues. Overall great phone.,4,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Great features and exceptional camera,TheAkGal,[This review was collected as part of a promotion.] My phone is my streaming device for movies when I am on the go. I listen to Audible while I am driving. It is my navigator when I am on a trip and my go to for photos.,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,This phone is great,Succinct,"[This review was collected as part of a promotion.] I use my phone for streaming, media, music and games. And I love it.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Great camera,Sh4dow,"[This review was collected as part of a promotion.] The device was built sturdy and has phenomenal features. The camera, in particular, is what grabbed my attention. Some of the best quality photos I've seen from other Samsung devices, by far!",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Galaxy fever.,LOVEtheGALAXY,"[This review was collected as part of a promotion.] Great phone. I do pro's and cons on everything. With this phone I have 9 pro's 2 cons. I won't list them all, but I will tell you that I came back to galaxy after being with LG ever since S8. Much MUCH improved.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,mini laptop,getyourSamsungon,"[This review was collected as part of a promotion.] I use my S22 like a laptop, as anything you can do on a laptop you can use the S22 for! Examples include word,Excell, gaming, social networking and streaming, and that's just some of the features. You will enjoy the size and ease of use. If you don't have one, you are missing out! Superb security and not monopoliesed like some other phones. Here is a tid-bit of info, did you know that Samsung makes the glass for IPhones!!",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Great Phone Overall,ReyEst,[This review was collected as part of a promotion.] I loved the long battery since I tend to spend long days at school.,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Wow Wow Wow,Thomas,"This is the best phone i ever had!!! Happy,very happy with the purchase!",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,This product has great S-Pen,Revooh,[This review was collected as part of a promotion.] I love using the s pen and the apps that come with it! The 5G really comes in handy to play games and streaming my Netflix!,4,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,S22 Ultra the best,TeamSamsung4life,"[This review was collected as part of a promotion.] I am in love with this phone. I use it for streaming movies, music, very handy when I need my emails and calendar. The pictures are insanely good and the fact that I can delete shadows or anything not wanted is awesome.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Amazing phone,Thunder,"[This review was collected as part of a promotion.] The Samsung s22 ultra is an outstanding product. The display is very bright, clear and crisp. I sometimes prefer watching content on my phone (rather than my laptop), given the amazing clarity. Battery life, performance and camera are all really good too. I do find the vibration to be not as good as some other phones ( my note 20 ultra had better vibration). And the rounded edges are a little inconvenient due to accidental touches. But really great phone. Highly recommended!",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Best Phone on the Market.,TechFiend,"[This review was collected as part of a promotion.] I use my phone for EVERYTHING!!! Streaming, research, gaming, data entry, phone calls, texting, etc. The ease of use and flow makes it my favorite device.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Great features,Kingkentus,"[This review was collected as part of a promotion.] I use it in my everyday activities. I use for my company updates, i use it to watch movies and social media activities. I love the Samsung notes app.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,My phone is amazing,Navyboy,"[This review was collected as part of a promotion.] I use my phone for everything from making phone call to making purchasers and everything in between. It's smooth and easy to use. I had one major gripe about the phone, the battery life is horrible. I fixed the problem by purchasing a battery pack phone case now I have no complaints about the phone.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,I love this phone,Hart84,[This review was collected as part of a promotion.] I use it mainly for games but this is a great phone for everything.,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,An amazing phone.,Elangelito,[This review was collected as part of a promotion.] I use my phone for banking navigation and over great camera,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Best phone ever,Firefox38,"[This review was collected as part of a promotion.] Samsung Galaxy S22 Ultra, the best phone I have ever owned. The camera takes professional pictures like a high end camera. The editing software for the pictures is above the rest. This phone has Dex, you can use your phone as a computer for spread sheets playing games etc. I am always discovering new things that are amazing with this phone.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Best phone ive owned to date,Shayshay,"[This review was collected as part of a promotion.] I use my phone for everything. I stream music, play games, Facebook, YouTube etc. You name it and I do it on my phone. The speed is great. The camera is top notch. I can zoom in about two blocks away and still take a clear picture. I absolutely 💯 love this phone!",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Great overall,Adderly22,"[This review was collected as part of a promotion.] Good battery life , awesome pictures, great customizations to keep you alive and insanely eyecatching. Big screen which i love ,very bright colors. For students for professionals for everyone this is the phone.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Absolute unit,PygmyOwl,"[This review was collected as part of a promotion.] This device has managed to handle any and everything I've asked of it. There are some features I find unbelievably helpful throughout daily use. Split screen use so I can watch videos and take notes. And the alternative glance feature comes in handy as well. The amount of customization has been wild too. I never really gave much thought to changing keyboard styles or the AOD and I hope one day it gets a full screen option. Battery life has been more than enough to get me through an entire 8 to 10 hour workday easily with roughly 40 to 50% left. But that's mainly due to not needing to use constantly. My one and only gripe is the heating. Without a case you've got your own personal hand warmer and continued use after it gets to that issue, becomes a bit uncomfortable.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Love the camera,BigEd24,[This review was collected as part of a promotion.] I use it for sports and watch movies and some gaming too,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Love my s22 ultra,YoYeah,[This review was collected as part of a promotion.] I love my s22 ultra. I take all kinds of photos. L,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,The S22 Ultra is versatile and powerful,BigDaddy,[This review was collected as part of a promotion.] Had it a couple months and still haven't been able to use all the functions this Galaxy S has to offer . Found out it has Dex which turns your smart TV wireless or by hdmi to a compatible TV or monitor into a computer . It lays out the screen like a computer easily accessible and you use the phone screen as a mouse pad. The best feature to me tho is the s-pen. You can send texts easily and it will take my awful handwriting and turn it into text. Fully blown away with all this Model has to offer !,4,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,60 percent good,JaimiesS22,[This review was collected as part of a promotion.] I love the camera features the most. I don't like that the phone freezes alot when I'm trying to play match masters.,3,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Awesome features!,Galaxyfanatic,"Great phone love it,awesome camera,great customer service",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Love my phone!,LilBear,[This review was collected as part of a promotion.] My S22 takes amazing pics. So easy to use. Stylus pen is so useful.,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Large Screen & Great Camera,EKP2023,"[This review was collected as part of a promotion.] Once again, Samsung impresses with a beautiful AMOLED screen and a camera powerful enough to give you detailed moon shots. The S pen is a bonus and comes I'm handy when you need to take notes or sign a document on the go.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Amazing phone,Kirklands,"[This review was collected as part of a promotion.] I purchased the samsung s22 ultra 5g for purposes of use at work, school, streaming games, and movies. It has yet to let me down. The camera is the absolute best feature and the screen size makes doing all those things above so much easier.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,"This magic, the best bet",Rainbow4real,"[This review was collected as part of a promotion.] I have been using it second by second, all the features are awesome all the components are the best.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Work and Play,,[This review was collected as part of a promotion.] I'm able to accomplish work and gaming/streaming needs. Very customizable and picture capabilities amazing especially the zoom feature!,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Amazing smartphone,Eamp92,"[This review was collected as part of a promotion.] Everything what you need, s22 ultra have it, camera sound, software, updates all the time. Amazing cellphone",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,S 22 ultra,Jeremy,[This review was collected as part of a promotion.] Overall pretty good. Only wish it was faster processing speed. Gets a little slow wife has the s23 ultra not a big difference belive it or not. I had the z fold 3 before the s22 ultra I didn't like the fold weight and slow at times too.,4,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,This phone is so easy to use,Love2care,[This review was collected as part of a promotion.] The ease of all the applications is amazing. I use it for my landscaping company. The pictures are always amazing.,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Samsung S22ultra5g,,[This review was collected as part of a promotion.] My Samsung s22ultra is great for streaming games videos anything you could imagine. I love taking pictures .and this phone has by far the best camera that I have ever worked with out of a million devices,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Overall good phone,Wilbur,[This review was collected as part of a promotion.] Takes awesome pictures and videos. So many applications to use that could only be used with a laptop before. Text messages get hung up sometimes and have to be resent.,4,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Garbage,Dr fini,"I purchased the phone for the camera. I never had a good clear shot. Every video is shaky. Every pic is poorly lit, grainy or hazy.",1,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Best Android phone until the S22 came out,Renegade,"[This review was collected as part of a promotion.] I and a long time Samsung user. I started with the Captivate. Once I started with the Note series I stayed with it, except for one year with the Pixel. The S22 Ultra is a great phone. It checks as all the boxes. Can't beat it, unless you get the S22.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Galaxy s22 ultra,Crissybabii,"[This review was collected as part of a promotion.] I need to upgrade my phone to a 5g phone and I always liked the galaxy notes. I was told the s22 ultra has the note capabilities. So I decided to get that phone, and it lived up to my expectations. Easy to use, especially Microsoft Word and excel, which I tend to use often. The pictures and videos on the phone comes out great.. best choice I made and have no regrets.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Great premium phone.,Gabyomar2000,"[This review was collected as part of a promotion.] I am a truck driver and I use as my daily phone for navigation purposes. I never had any problem opening multiple applications and split my screen and use all opening apps at the same time. The camera is awesome, I love recording videos and when I playing on my Samsung tv I'm really an joining watching and impressive how sharp the videos are.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Best device since the S20 Ultra,Stewwmann,"[This review was collected as part of a promotion.] Cameras, gaming, speed and performance. This phone has it all. And the absolutely best fingerprint reader to ever exist.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,G.O.A.T.,Awesome,[This review was collected as part of a promotion.] I love this phone it can do whatever task I set it up to do it is an extension of me and I use it habitually everyday all day super powerful super fast great pictures great video great gaming hands down the best one I've ever owned,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Great phone,Amazingdevice,[This review was collected as part of a promotion.] This phone is amazing. The features and the camera quality is so great. I would rate this phone an 100 out of 10 if I could.,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,This product makes being productive fun and easy,Chinamun,"[This review was collected as part of a promotion.] I use my device for work, for fun, for photography/videography, management I love the features the camera has, i use the 100x zoom almost every day. I use the enhanced mode when i take close up detailed photos and they come out clear as day! This device makes working, playing, hobbies so much fun.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,This product has great features,Mulatto,"[This review was collected as part of a promotion.] Use my device for work, gaming, information searching.",5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Love my s22 ultra,jhodge8406,[This review was collected as part of a promotion.] Best phone I've owned all around. I am still amazed at everything I can get done and the speed is more than I could ask for.,5,0,
https://www.target.com/p/samsung-galaxy-s22-ultra-5g-unlocked-128gb-smartphone-burgundy/-/A-85287714,Great upgrade,,[This review was collected as part of a promotion.] I was hesitant to upgrade since there was no option for a sd card. But I got lucky and got a 256gb storage and a great trade in offer on my old phone. This thing is amazing fast. And runs every game I have played at max settings.,5,0,
